pillar_x,upperH,lowerY,bird_x,bird_y,action
501,211,653,200,356,glide
498,211,653,200,359,glide
495,211,653,200,362,glide
492,211,653,200,365,glide
489,211,653,200,368,glide
486,211,653,200,371,glide
483,211,653,200,374,glide
480,211,653,200,377,glide
477,211,653,200,380,glide
474,211,653,200,383,glide
471,211,653,200,386,glide
468,211,653,200,389,glide
465,211,653,200,392,glide
462,211,653,200,395,glide
459,211,653,200,398,glide
456,211,653,200,401,glide
453,211,653,200,404,glide
450,211,653,200,407,glide
447,211,653,200,410,glide
444,211,653,200,413,glide
441,211,653,200,416,glide
438,211,653,200,419,glide
435,211,653,200,422,glide
432,211,653,200,425,glide
429,211,653,200,428,glide
426,211,653,200,431,glide
423,211,653,200,434,glide
420,211,653,200,437,glide
417,211,653,200,440,glide
414,211,653,200,443,glide
411,211,653,200,446,glide
408,211,653,200,449,glide
405,211,653,200,452,glide
402,211,653,200,455,glide
399,211,653,200,458,glide
396,211,653,200,461,glide
393,211,653,200,464,glide
390,211,653,200,467,glide
387,211,653,200,470,glide
384,211,653,200,473,glide
381,211,653,200,476,glide
378,211,653,200,479,glide
375,211,653,200,482,flap
372,211,653,200,479,flap
369,211,653,200,476,flap
366,211,653,200,473,flap
363,211,653,200,470,flap
360,211,653,200,467,flap
357,211,653,200,464,flap
354,211,653,200,461,flap
351,211,653,200,458,flap
348,211,653,200,455,flap
345,211,653,200,452,flap
342,211,653,200,449,flap
339,211,653,200,446,flap
336,211,653,200,443,flap
333,211,653,200,440,glide
330,211,653,200,443,glide
327,211,653,200,446,glide
324,211,653,200,449,glide
321,211,653,200,452,glide
318,211,653,200,455,glide
315,211,653,200,458,glide
312,211,653,200,461,glide
309,211,653,200,464,flap
306,211,653,200,461,flap
303,211,653,200,458,flap
300,211,653,200,455,flap
297,211,653,200,452,flap
294,211,653,200,449,flap
291,211,653,200,446,flap
288,211,653,200,443,flap
285,211,653,200,440,flap
282,211,653,200,437,flap
279,211,653,200,434,flap
276,211,653,200,431,flap
273,211,653,200,428,glide
270,211,653,200,431,glide
267,211,653,200,434,glide
264,211,653,200,437,glide
261,211,653,200,440,flap
258,211,653,200,437,flap
255,211,653,200,434,flap
252,211,653,200,431,flap
249,211,653,200,428,flap
246,211,653,200,425,flap
243,211,653,200,422,flap
240,211,653,200,419,flap
237,211,653,200,416,flap
234,211,653,200,413,flap
231,211,653,200,410,flap
228,211,653,200,407,flap
225,211,653,200,404,flap
222,211,653,200,401,flap
219,211,653,200,398,flap
216,211,653,200,395,flap
213,211,653,200,392,glide
210,211,653,200,395,glide
207,211,653,200,398,glide
204,211,653,200,401,glide
201,211,653,200,404,glide
798,480,604,200,407,flap
795,480,604,200,404,flap
792,480,604,200,401,flap
789,480,604,200,398,flap
786,480,604,200,395,flap
783,480,604,200,392,flap
780,480,604,200,389,flap
777,480,604,200,386,flap
774,480,604,200,383,flap
771,480,604,200,380,flap
768,480,604,200,377,flap
765,480,604,200,374,flap
762,480,604,200,371,flap
759,480,604,200,368,flap
756,480,604,200,365,flap
753,480,604,200,362,flap
750,480,604,200,359,glide
747,480,604,200,362,glide
744,480,604,200,365,glide
741,480,604,200,368,glide
738,480,604,200,371,glide
735,480,604,200,374,glide
732,480,604,200,377,glide
729,480,604,200,380,glide
726,480,604,200,383,glide
723,480,604,200,386,glide
720,480,604,200,389,glide
717,480,604,200,392,glide
714,480,604,200,395,glide
711,480,604,200,398,glide
708,480,604,200,401,glide
705,480,604,200,404,glide
702,480,604,200,407,glide
699,480,604,200,410,glide
696,480,604,200,413,glide
693,480,604,200,416,glide
690,480,604,200,419,glide
687,480,604,200,422,glide
684,480,604,200,425,glide
681,480,604,200,428,glide
678,480,604,200,431,glide
675,480,604,200,434,glide
672,480,604,200,437,glide
669,480,604,200,440,glide
666,480,604,200,443,glide
663,480,604,200,446,glide
660,480,604,200,449,flap
657,480,604,200,446,flap
654,480,604,200,443,flap
651,480,604,200,440,flap
648,480,604,200,437,flap
645,480,604,200,434,flap
642,480,604,200,431,flap
639,480,604,200,428,flap
636,480,604,200,425,flap
633,480,604,200,422,flap
630,480,604,200,419,flap
627,480,604,200,416,flap
624,480,604,200,413,flap
621,480,604,200,410,glide
618,480,604,200,413,glide
615,480,604,200,416,glide
612,480,604,200,419,glide
609,480,604,200,422,glide
606,480,604,200,425,glide
603,480,604,200,428,glide
600,480,604,200,431,glide
597,480,604,200,434,glide
594,480,604,200,437,glide
591,480,604,200,440,glide
588,480,604,200,443,glide
585,480,604,200,446,glide
582,480,604,200,449,glide
579,480,604,200,452,glide
576,480,604,200,455,glide
573,480,604,200,458,glide
570,480,604,200,461,glide
567,480,604,200,464,glide
564,480,604,200,467,glide
561,480,604,200,470,glide
558,480,604,200,473,glide
555,480,604,200,476,glide
552,480,604,200,479,glide
549,480,604,200,482,glide
546,480,604,200,485,flap
543,480,604,200,482,flap
540,480,604,200,479,flap
537,480,604,200,476,flap
534,480,604,200,473,flap
531,480,604,200,470,flap
528,480,604,200,467,flap
525,480,604,200,464,flap
522,480,604,200,461,flap
519,480,604,200,458,flap
516,480,604,200,455,flap
513,480,604,200,452,flap
510,480,604,200,449,glide
507,480,604,200,452,glide
504,480,604,200,455,glide
501,480,604,200,458,glide
498,480,604,200,461,glide
495,480,604,200,464,glide
492,480,604,200,467,glide
489,480,604,200,470,glide
486,480,604,200,473,glide
483,480,604,200,476,glide
480,480,604,200,479,glide
477,480,604,200,482,glide
474,480,604,200,485,glide
471,480,604,200,488,glide
468,480,604,200,491,glide
465,480,604,200,494,glide
462,480,604,200,497,glide
459,480,604,200,500,glide
456,480,604,200,503,glide
453,480,604,200,506,glide
450,480,604,200,509,glide
447,480,604,200,512,glide
444,480,604,200,515,flap
441,480,604,200,512,flap
438,480,604,200,509,flap
435,480,604,200,506,flap
432,480,604,200,503,flap
429,480,604,200,500,flap
426,480,604,200,497,flap
423,480,604,200,494,flap
420,480,604,200,491,flap
417,480,604,200,488,flap
414,480,604,200,485,flap
411,480,604,200,482,flap
408,480,604,200,479,glide
405,480,604,200,482,glide
402,480,604,200,485,glide
399,480,604,200,488,glide
396,480,604,200,491,glide
393,480,604,200,494,glide
390,480,604,200,497,glide
387,480,604,200,500,glide
384,480,604,200,503,glide
381,480,604,200,506,glide
378,480,604,200,509,glide
375,480,604,200,512,flap
372,480,604,200,509,flap
369,480,604,200,506,flap
366,480,604,200,503,flap
363,480,604,200,500,flap
360,480,604,200,497,flap
357,480,604,200,494,flap
354,480,604,200,491,flap
351,480,604,200,488,flap
348,480,604,200,485,flap
345,480,604,200,482,flap
342,480,604,200,479,glide
339,480,604,200,482,glide
336,480,604,200,485,glide
333,480,604,200,488,glide
330,480,604,200,491,glide
327,480,604,200,494,glide
324,480,604,200,497,glide
321,480,604,200,500,glide
318,480,604,200,503,glide
315,480,604,200,506,glide
312,480,604,200,509,glide
309,480,604,200,512,glide
306,480,604,200,515,glide
303,480,604,200,518,glide
300,480,604,200,521,glide
297,480,604,200,524,glide
294,480,604,200,527,glide
291,480,604,200,530,glide
288,480,604,200,533,glide
285,480,604,200,536,glide
282,480,604,200,539,flap
279,480,604,200,536,flap
276,480,604,200,533,flap
273,480,604,200,530,flap
270,480,604,200,527,flap
267,480,604,200,524,flap
264,480,604,200,521,flap
261,480,604,200,518,flap
258,480,604,200,515,flap
255,480,604,200,512,flap
252,480,604,200,509,glide
249,480,604,200,512,glide
246,480,604,200,515,glide
243,480,604,200,518,glide
240,480,604,200,521,glide
237,480,604,200,524,glide
234,480,604,200,527,glide
231,480,604,200,530,glide
228,480,604,200,533,glide
225,480,604,200,536,flap
222,480,604,200,533,flap
219,480,604,200,530,flap
216,480,604,200,527,flap
213,480,604,200,524,flap
210,480,604,200,521,flap
207,480,604,200,518,flap
204,480,604,200,515,flap
201,480,604,200,512,flap
798,312,796,200,509,flap
795,312,796,200,506,flap
792,312,796,200,503,glide
789,312,796,200,506,glide
786,312,796,200,509,glide
783,312,796,200,512,glide
780,312,796,200,515,glide
777,312,796,200,518,glide
774,312,796,200,521,flap
771,312,796,200,518,flap
768,312,796,200,515,flap
765,312,796,200,512,flap
762,312,796,200,509,flap
759,312,796,200,506,flap
756,312,796,200,503,flap
753,312,796,200,500,flap
750,312,796,200,497,flap
747,312,796,200,494,flap
744,312,796,200,491,flap
741,312,796,200,488,glide
738,312,796,200,491,glide
735,312,796,200,494,glide
732,312,796,200,497,glide
729,312,796,200,500,glide
726,312,796,200,503,glide
723,312,796,200,506,glide
720,312,796,200,509,glide
717,312,796,200,512,glide
714,312,796,200,515,glide
711,312,796,200,518,glide
708,312,796,200,521,glide
705,312,796,200,524,glide
702,312,796,200,527,glide
699,312,796,200,530,glide
696,312,796,200,533,flap
693,312,796,200,530,flap
690,312,796,200,527,flap
687,312,796,200,524,flap
684,312,796,200,521,flap
681,312,796,200,518,flap
678,312,796,200,515,flap
675,312,796,200,512,flap
672,312,796,200,509,flap
669,312,796,200,506,flap
666,312,796,200,503,flap
663,312,796,200,500,flap
660,312,796,200,497,flap
657,312,796,200,494,flap
654,312,796,200,491,flap
651,312,796,200,488,flap
648,312,796,200,485,flap
645,312,796,200,482,glide
642,312,796,200,485,glide
639,312,796,200,488,glide
636,312,796,200,491,glide
633,312,796,200,494,glide
630,312,796,200,497,glide
627,312,796,200,500,glide
624,312,796,200,503,glide
621,312,796,200,506,glide
618,312,796,200,509,glide
615,312,796,200,512,glide
612,312,796,200,515,glide
609,312,796,200,518,glide
606,312,796,200,521,glide
603,312,796,200,524,glide
600,312,796,200,527,glide
597,312,796,200,530,glide
594,312,796,200,533,glide
591,312,796,200,536,glide
588,312,796,200,539,glide
585,312,796,200,542,flap
582,312,796,200,539,flap
579,312,796,200,536,flap
576,312,796,200,533,flap
573,312,796,200,530,flap
570,312,796,200,527,flap
567,312,796,200,524,flap
564,312,796,200,521,flap
561,312,796,200,518,flap
558,312,796,200,515,flap
555,312,796,200,512,flap
552,312,796,200,509,flap
549,312,796,200,506,flap
546,312,796,200,503,flap
543,312,796,200,500,flap
540,312,796,200,497,flap
537,312,796,200,494,flap
534,312,796,200,491,flap
531,312,796,200,488,flap
528,312,796,200,485,flap
525,312,796,200,482,flap
522,312,796,200,479,flap
519,312,796,200,476,flap
516,312,796,200,473,flap
513,312,796,200,470,flap
510,312,796,200,467,flap
507,312,796,200,464,flap
504,312,796,200,461,flap
501,312,796,200,458,flap
498,312,796,200,455,flap
495,312,796,200,452,flap
492,312,796,200,449,flap
489,312,796,200,446,flap
486,312,796,200,443,flap
483,312,796,200,440,flap
480,312,796,200,437,flap
477,312,796,200,434,flap
474,312,796,200,431,glide
471,312,796,200,434,glide
468,312,796,200,437,glide
465,312,796,200,440,glide
462,312,796,200,443,glide
459,312,796,200,446,glide
456,312,796,200,449,glide
453,312,796,200,452,glide
450,312,796,200,455,glide
447,312,796,200,458,glide
444,312,796,200,461,glide
441,312,796,200,464,glide
438,312,796,200,467,glide
435,312,796,200,470,glide
432,312,796,200,473,glide
429,312,796,200,476,glide
426,312,796,200,479,glide
423,312,796,200,482,glide
420,312,796,200,485,glide
417,312,796,200,488,glide
414,312,796,200,491,glide
411,312,796,200,494,glide
408,312,796,200,497,glide
405,312,796,200,500,glide
402,312,796,200,503,glide
399,312,796,200,506,glide
396,312,796,200,509,glide
393,312,796,200,512,glide
390,312,796,200,515,glide
387,312,796,200,518,glide
384,312,796,200,521,glide
381,312,796,200,524,glide
378,312,796,200,527,glide
375,312,796,200,530,glide
372,312,796,200,533,glide
369,312,796,200,536,glide
366,312,796,200,539,glide
363,312,796,200,542,glide
360,312,796,200,545,glide
357,312,796,200,548,glide
354,312,796,200,551,glide
351,312,796,200,554,glide
348,312,796,200,557,glide
345,312,796,200,560,glide
342,312,796,200,563,glide
339,312,796,200,566,glide
336,312,796,200,569,glide
333,312,796,200,572,glide
330,312,796,200,575,glide
327,312,796,200,578,flap
324,312,796,200,575,flap
321,312,796,200,572,flap
318,312,796,200,569,flap
315,312,796,200,566,flap
312,312,796,200,563,flap
309,312,796,200,560,flap
306,312,796,200,557,flap
303,312,796,200,554,flap
300,312,796,200,551,flap
297,312,796,200,548,flap
294,312,796,200,545,flap
291,312,796,200,542,flap
288,312,796,200,539,flap
285,312,796,200,536,flap
282,312,796,200,533,flap
279,312,796,200,530,flap
276,312,796,200,527,glide
273,312,796,200,530,glide
270,312,796,200,533,glide
267,312,796,200,536,glide
264,312,796,200,539,glide
261,312,796,200,542,glide
258,312,796,200,545,glide
255,312,796,200,548,glide
252,312,796,200,551,glide
249,312,796,200,554,glide
246,312,796,200,557,glide
243,312,796,200,560,glide
240,312,796,200,563,flap
237,312,796,200,560,flap
234,312,796,200,557,flap
231,312,796,200,554,flap
228,312,796,200,551,flap
225,312,796,200,548,flap
222,312,796,200,545,flap
219,312,796,200,542,flap
216,312,796,200,539,flap
213,312,796,200,536,flap
210,312,796,200,533,flap
207,312,796,200,530,flap
204,312,796,200,527,flap
201,312,796,200,524,glide
801,139,716,200,527,glide
798,139,716,200,530,glide
795,139,716,200,533,glide
792,139,716,200,536,glide
789,139,716,200,539,glide
786,139,716,200,542,glide
783,139,716,200,545,glide
780,139,716,200,548,glide
777,139,716,200,551,glide
774,139,716,200,554,glide
771,139,716,200,557,flap
768,139,716,200,554,flap
765,139,716,200,551,flap
762,139,716,200,548,flap
759,139,716,200,545,flap
756,139,716,200,542,flap
753,139,716,200,539,flap
750,139,716,200,536,flap
747,139,716,200,533,flap
744,139,716,200,530,glide
741,139,716,200,533,glide
738,139,716,200,536,glide
735,139,716,200,539,glide
732,139,716,200,542,glide
729,139,716,200,545,glide
726,139,716,200,548,glide
723,139,716,200,551,glide
720,139,716,200,554,glide
717,139,716,200,557,glide
714,139,716,200,560,glide
711,139,716,200,563,glide
708,139,716,200,566,flap
705,139,716,200,563,flap
702,139,716,200,560,flap
699,139,716,200,557,flap
696,139,716,200,554,flap
693,139,716,200,551,flap
690,139,716,200,548,flap
687,139,716,200,545,flap
684,139,716,200,542,glide
681,139,716,200,545,glide
678,139,716,200,548,glide
675,139,716,200,551,glide
672,139,716,200,554,glide
669,139,716,200,557,glide
666,139,716,200,560,glide
663,139,716,200,563,glide
660,139,716,200,566,glide
657,139,716,200,569,glide
654,139,716,200,572,glide
651,139,716,200,575,glide
648,139,716,200,578,glide
645,139,716,200,581,flap
642,139,716,200,578,flap
639,139,716,200,575,flap
636,139,716,200,572,flap
633,139,716,200,569,flap
630,139,716,200,566,flap
627,139,716,200,563,flap
624,139,716,200,560,glide
621,139,716,200,563,glide
618,139,716,200,566,glide
615,139,716,200,569,glide
612,139,716,200,572,glide
609,139,716,200,575,glide
606,139,716,200,578,glide
603,139,716,200,581,glide
600,139,716,200,584,glide
597,139,716,200,587,glide
594,139,716,200,590,glide
591,139,716,200,593,glide
588,139,716,200,596,flap
585,139,716,200,593,flap
582,139,716,200,590,flap
579,139,716,200,587,flap
576,139,716,200,584,flap
573,139,716,200,581,flap
570,139,716,200,578,flap
567,139,716,200,575,flap
564,139,716,200,572,flap
561,139,716,200,569,glide
558,139,716,200,572,glide
555,139,716,200,575,glide
552,139,716,200,578,glide
549,139,716,200,581,glide
546,139,716,200,584,glide
543,139,716,200,587,glide
540,139,716,200,590,glide
537,139,716,200,593,glide
534,139,716,200,596,glide
531,139,716,200,599,glide
528,139,716,200,602,flap
525,139,716,200,599,flap
522,139,716,200,596,flap
519,139,716,200,593,flap
516,139,716,200,590,flap
513,139,716,200,587,flap
510,139,716,200,584,flap
507,139,716,200,581,flap
504,139,716,200,578,flap
501,139,716,200,575,glide
498,139,716,200,578,glide
495,139,716,200,581,glide
492,139,716,200,584,glide
489,139,716,200,587,glide
486,139,716,200,590,glide
483,139,716,200,593,glide
480,139,716,200,596,glide
477,139,716,200,599,glide
474,139,716,200,602,glide
471,139,716,200,605,glide
468,139,716,200,608,flap
465,139,716,200,605,flap
462,139,716,200,602,flap
459,139,716,200,599,flap
456,139,716,200,596,flap
453,139,716,200,593,flap
450,139,716,200,590,flap
447,139,716,200,587,flap
444,139,716,200,584,flap
441,139,716,200,581,flap
438,139,716,200,578,glide
435,139,716,200,581,glide
432,139,716,200,584,glide
429,139,716,200,587,glide
426,139,716,200,590,glide
423,139,716,200,593,glide
420,139,716,200,596,glide
417,139,716,200,599,glide
414,139,716,200,602,glide
411,139,716,200,605,flap
408,139,716,200,602,flap
405,139,716,200,599,flap
402,139,716,200,596,flap
399,139,716,200,593,flap
396,139,716,200,590,flap
393,139,716,200,587,flap
390,139,716,200,584,flap
387,139,716,200,581,flap
384,139,716,200,578,flap
381,139,716,200,575,flap
378,139,716,200,572,flap
375,139,716,200,569,flap
372,139,716,200,566,flap
369,139,716,200,563,flap
366,139,716,200,560,flap
363,139,716,200,557,flap
360,139,716,200,554,flap
357,139,716,200,551,flap
354,139,716,200,548,flap
351,139,716,200,545,flap
348,139,716,200,542,flap
345,139,716,200,539,flap
342,139,716,200,536,flap
339,139,716,200,533,flap
336,139,716,200,530,flap
333,139,716,200,527,flap
330,139,716,200,524,flap
327,139,716,200,521,flap
324,139,716,200,518,flap
321,139,716,200,515,flap
318,139,716,200,512,flap
315,139,716,200,509,flap
312,139,716,200,506,flap
309,139,716,200,503,flap
306,139,716,200,500,flap
303,139,716,200,497,flap
300,139,716,200,494,flap
297,139,716,200,491,flap
294,139,716,200,488,flap
291,139,716,200,485,glide
288,139,716,200,488,glide
285,139,716,200,491,glide
282,139,716,200,494,glide
279,139,716,200,497,glide
276,139,716,200,500,glide
273,139,716,200,503,glide
270,139,716,200,506,glide
267,139,716,200,509,glide
264,139,716,200,512,glide
261,139,716,200,515,glide
258,139,716,200,518,glide
255,139,716,200,521,glide
252,139,716,200,524,glide
249,139,716,200,527,glide
246,139,716,200,530,glide
243,139,716,200,533,glide
240,139,716,200,536,glide
237,139,716,200,539,glide
234,139,716,200,542,flap
231,139,716,200,539,flap
228,139,716,200,536,flap
225,139,716,200,533,flap
222,139,716,200,530,flap
219,139,716,200,527,flap
216,139,716,200,524,flap
213,139,716,200,521,flap
210,139,716,200,518,flap
207,139,716,200,515,flap
204,139,716,200,512,flap
201,139,716,200,509,flap
798,574,709,200,506,flap
795,574,709,200,503,flap
792,574,709,200,500,glide
789,574,709,200,503,glide
786,574,709,200,506,glide
783,574,709,200,509,glide
780,574,709,200,512,glide
777,574,709,200,515,glide
774,574,709,200,518,glide
771,574,709,200,521,glide
768,574,709,200,524,flap
765,574,709,200,521,flap
762,574,709,200,518,flap
759,574,709,200,515,flap
756,574,709,200,512,flap
753,574,709,200,509,flap
750,574,709,200,506,flap
747,574,709,200,503,flap
744,574,709,200,500,flap
741,574,709,200,497,flap
738,574,709,200,494,flap
735,574,709,200,491,glide
732,574,709,200,494,glide
729,574,709,200,497,glide
726,574,709,200,500,glide
723,574,709,200,503,glide
720,574,709,200,506,glide
717,574,709,200,509,glide
714,574,709,200,512,glide
711,574,709,200,515,glide
708,574,709,200,518,glide
705,574,709,200,521,glide
702,574,709,200,524,glide
699,574,709,200,527,glide
696,574,709,200,530,glide
693,574,709,200,533,glide
690,574,709,200,536,glide
687,574,709,200,539,glide
684,574,709,200,542,glide
681,574,709,200,545,glide
678,574,709,200,548,glide
675,574,709,200,551,glide
672,574,709,200,554,glide
669,574,709,200,557,glide
666,574,709,200,560,glide
663,574,709,200,563,flap
660,574,709,200,560,flap
657,574,709,200,557,flap
654,574,709,200,554,flap
651,574,709,200,551,flap
648,574,709,200,548,flap
645,574,709,200,545,flap
642,574,709,200,542,flap
639,574,709,200,539,flap
636,574,709,200,536,flap
633,574,709,200,533,glide
630,574,709,200,536,glide
627,574,709,200,539,glide
624,574,709,200,542,glide
621,574,709,200,545,glide
618,574,709,200,548,glide
615,574,709,200,551,glide
612,574,709,200,554,glide
609,574,709,200,557,glide
606,574,709,200,560,glide
603,574,709,200,563,glide
600,574,709,200,566,glide
597,574,709,200,569,glide
594,574,709,200,572,glide
591,574,709,200,575,glide
588,574,709,200,578,glide
585,574,709,200,581,glide
582,574,709,200,584,flap
579,574,709,200,581,flap
576,574,709,200,578,flap
573,574,709,200,575,flap
570,574,709,200,572,flap
567,574,709,200,569,flap
564,574,709,200,566,flap
561,574,709,200,563,flap
558,574,709,200,560,flap
555,574,709,200,557,flap
552,574,709,200,554,flap
549,574,709,200,551,glide
546,574,709,200,554,glide
543,574,709,200,557,glide
540,574,709,200,560,glide
537,574,709,200,563,glide
534,574,709,200,566,glide
531,574,709,200,569,glide
528,574,709,200,572,glide
525,574,709,200,575,glide
522,574,709,200,578,glide
519,574,709,200,581,glide
516,574,709,200,584,glide
513,574,709,200,587,glide
510,574,709,200,590,glide
507,574,709,200,593,glide
504,574,709,200,596,glide
501,574,709,200,599,glide
498,574,709,200,602,glide
495,574,709,200,605,glide
492,574,709,200,608,glide
489,574,709,200,611,glide
486,574,709,200,614,glide
483,574,709,200,617,glide
480,574,709,200,620,glide
477,574,709,200,623,glide
474,574,709,200,626,glide
471,574,709,200,629,glide
468,574,709,200,632,flap
465,574,709,200,629,flap
462,574,709,200,626,flap
459,574,709,200,623,flap
456,574,709,200,620,flap
453,574,709,200,617,flap
450,574,709,200,614,flap
447,574,709,200,611,flap
444,574,709,200,608,flap
441,574,709,200,605,flap
438,574,709,200,602,flap
435,574,709,200,599,flap
432,574,709,200,596,glide
429,574,709,200,599,glide
426,574,709,200,602,glide
423,574,709,200,605,glide
420,574,709,200,608,glide
417,574,709,200,611,glide
414,574,709,200,614,glide
411,574,709,200,617,glide
408,574,709,200,620,glide
405,574,709,200,623,glide
402,574,709,200,626,glide
399,574,709,200,629,glide
396,574,709,200,632,glide
393,574,709,200,635,glide
390,574,709,200,638,glide
387,574,709,200,641,glide
384,574,709,200,644,flap
381,574,709,200,641,flap
378,574,709,200,638,flap
375,574,709,200,635,flap
372,574,709,200,632,flap
369,574,709,200,629,flap
366,574,709,200,626,flap
363,574,709,200,623,flap
360,574,709,200,620,flap
357,574,709,200,617,flap
354,574,709,200,614,flap
351,574,709,200,611,glide
348,574,709,200,614,glide
345,574,709,200,617,glide
342,574,709,200,620,glide
339,574,709,200,623,glide
336,574,709,200,626,glide
333,574,709,200,629,glide
330,574,709,200,632,flap
327,574,709,200,629,flap
324,574,709,200,626,flap
321,574,709,200,623,flap
318,574,709,200,620,flap
315,574,709,200,617,flap
312,574,709,200,614,flap
309,574,709,200,611,flap
306,574,709,200,608,flap
303,574,709,200,605,flap
300,574,709,200,602,flap
297,574,709,200,599,flap
294,574,709,200,596,glide
291,574,709,200,599,glide
288,574,709,200,602,glide
285,574,709,200,605,glide
282,574,709,200,608,glide
279,574,709,200,611,glide
276,574,709,200,614,glide
273,574,709,200,617,glide
270,574,709,200,620,glide
267,574,709,200,623,glide
264,574,709,200,626,glide
261,574,709,200,629,glide
258,574,709,200,632,glide
255,574,709,200,635,flap
252,574,709,200,632,flap
249,574,709,200,629,flap
246,574,709,200,626,flap
243,574,709,200,623,flap
240,574,709,200,620,flap
237,574,709,200,617,flap
234,574,709,200,614,flap
231,574,709,200,611,flap
228,574,709,200,608,flap
225,574,709,200,605,flap
222,574,709,200,602,glide
219,574,709,200,605,glide
216,574,709,200,608,glide
213,574,709,200,611,glide
210,574,709,200,614,glide
207,574,709,200,617,glide
204,574,709,200,620,glide
201,574,709,200,623,glide
798,425,571,200,626,flap
795,425,571,200,623,flap
792,425,571,200,620,flap
789,425,571,200,617,flap
786,425,571,200,614,flap
783,425,571,200,611,flap
780,425,571,200,608,flap
777,425,571,200,605,flap
774,425,571,200,602,flap
771,425,571,200,599,flap
768,425,571,200,596,flap
765,425,571,200,593,flap
762,425,571,200,590,glide
759,425,571,200,593,glide
756,425,571,200,596,glide
753,425,571,200,599,glide
750,425,571,200,602,glide
747,425,571,200,605,glide
744,425,571,200,608,glide
741,425,571,200,611,glide
738,425,571,200,614,glide
735,425,571,200,617,glide
732,425,571,200,620,glide
729,425,571,200,623,flap
726,425,571,200,620,flap
723,425,571,200,617,flap
720,425,571,200,614,flap
717,425,571,200,611,flap
714,425,571,200,608,flap
711,425,571,200,605,flap
708,425,571,200,602,flap
705,425,571,200,599,flap
702,425,571,200,596,flap
699,425,571,200,593,flap
696,425,571,200,590,flap
693,425,571,200,587,flap
690,425,571,200,584,glide
687,425,571,200,587,glide
684,425,571,200,590,glide
681,425,571,200,593,glide
678,425,571,200,596,glide
675,425,571,200,599,glide
672,425,571,200,602,glide
669,425,571,200,605,glide
666,425,571,200,608,glide
663,425,571,200,611,glide
660,425,571,200,614,glide
657,425,571,200,617,flap
654,425,571,200,614,flap
651,425,571,200,611,flap
648,425,571,200,608,flap
645,425,571,200,605,flap
642,425,571,200,602,flap
639,425,571,200,599,flap
636,425,571,200,596,flap
633,425,571,200,593,flap
630,425,571,200,590,flap
627,425,571,200,587,flap
624,425,571,200,584,glide
621,425,571,200,587,glide
618,425,571,200,590,glide
615,425,571,200,593,glide
612,425,571,200,596,glide
609,425,571,200,599,glide
606,425,571,200,602,glide
603,425,571,200,605,glide
600,425,571,200,608,glide
597,425,571,200,611,flap
594,425,571,200,608,flap
591,425,571,200,605,flap
588,425,571,200,602,flap
585,425,571,200,599,flap
582,425,571,200,596,flap
579,425,571,200,593,flap
576,425,571,200,590,flap
573,425,571,200,587,flap
570,425,571,200,584,flap
567,425,571,200,581,flap
564,425,571,200,578,glide
561,425,571,200,581,glide
558,425,571,200,584,glide
555,425,571,200,587,glide
552,425,571,200,590,glide
549,425,571,200,593,glide
546,425,571,200,596,glide
543,425,571,200,599,glide
540,425,571,200,602,flap
537,425,571,200,599,flap
534,425,571,200,596,flap
531,425,571,200,593,flap
528,425,571,200,590,flap
525,425,571,200,587,flap
522,425,571,200,584,flap
519,425,571,200,581,flap
516,425,571,200,578,flap
513,425,571,200,575,flap
510,425,571,200,572,flap
507,425,571,200,569,glide
504,425,571,200,572,glide
501,425,571,200,575,glide
498,425,571,200,578,glide
495,425,571,200,581,glide
492,425,571,200,584,glide
489,425,571,200,587,glide
486,425,571,200,590,glide
483,425,571,200,593,flap
480,425,571,200,590,flap
477,425,571,200,587,flap
474,425,571,200,584,flap
471,425,571,200,581,flap
468,425,571,200,578,flap
465,425,571,200,575,flap
462,425,571,200,572,flap
459,425,571,200,569,flap
456,425,571,200,566,flap
453,425,571,200,563,flap
450,425,571,200,560,glide
447,425,571,200,563,glide
444,425,571,200,566,glide
441,425,571,200,569,glide
438,425,571,200,572,glide
435,425,571,200,575,glide
432,425,571,200,578,glide
429,425,571,200,581,flap
426,425,571,200,578,flap
423,425,571,200,575,flap
420,425,571,200,572,flap
417,425,571,200,569,flap
414,425,571,200,566,flap
411,425,571,200,563,flap
408,425,571,200,560,flap
405,425,571,200,557,flap
402,425,571,200,554,flap
399,425,571,200,551,flap
396,425,571,200,548,flap
393,425,571,200,545,glide
390,425,571,200,548,glide
387,425,571,200,551,glide
384,425,571,200,554,glide
381,425,571,200,557,glide
378,425,571,200,560,glide
375,425,571,200,563,flap
372,425,571,200,560,flap
369,425,571,200,557,flap
366,425,571,200,554,flap
363,425,571,200,551,flap
360,425,571,200,548,flap
357,425,571,200,545,flap
354,425,571,200,542,flap
351,425,571,200,539,flap
348,425,571,200,536,flap
345,425,571,200,533,flap
342,425,571,200,530,flap
339,425,571,200,527,flap
336,425,571,200,524,glide
333,425,571,200,527,glide
330,425,571,200,530,glide
327,425,571,200,533,glide
324,425,571,200,536,glide
321,425,571,200,539,glide
318,425,571,200,542,glide
315,425,571,200,545,flap
312,425,571,200,542,flap
309,425,571,200,539,flap
306,425,571,200,536,flap
303,425,571,200,533,flap
300,425,571,200,530,flap
297,425,571,200,527,flap
294,425,571,200,524,flap
291,425,571,200,521,flap
288,425,571,200,518,flap
285,425,571,200,515,flap
